LS|abercet|ăbercet|||||abercet|Err :509
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abero
LS|
GG|abero|ăbĕro||||fut. de absum.|abero|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abes
LS|
GG|abes|ăbĕs||||ind. prés. ou impér. 2e pers. de absum.|abes|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abesamis
LS|
GG|
GJ|Abesamis|Abesamis|ĭdos, f.|Abésamis (ville de l'Arabie Heureuse).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abessalom
LS|
GG|Abessalom|Abessālōm||m.|subst.|c. Absalom.|Abessalom|Abessālōm
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abessalon
LS|
GG|Abessalon|Abessalon|indecl.|m.|subst.|Absalon [fils de David]|Absalom|Abessalon
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abeuntis
LS|
GG|abeuntis|ăbĕuntis||||gén. de abiens.|abeuntis|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abfuat
LS|
GG|abfuat|abfŭat||||v. absum|abfuat|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abfui
LS|
GG|abfui|abfŭi||||pf. de absum.|abfui|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abfuturum
LS|
GG|abfuturum|abfŭtūrum esse||||inf. fut. de absum.|abfore|abfŭtūrum esse
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abfuturus
LS|
GG|abfuturus|abfŭtūrus|a, um||part.|part. fut. de absum.|abfuturus|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abgar
LS|
GG|Abgar|Abgar|i|m.|subst.|nom de plusieurs rois|Abgar|Abgar
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abgregare
LS|abgregare|abgrĕgāre|est a grege ducere||||abgregare|
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abhiemo
LS|abhiemo|abhĭĕmo|||||abhiemo|a false read. for hiemo, 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abhortor
LS|
GG|
GJ|
Ge|abhortor|abhortor||
FG|
Lw|
YO|
PO|
WW||||
|abibitur
LS|
GG|abibitur|ăbībĭtur||||[fut. pass. impers.] on s'en ira|abibitur|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abidum
LS|
GG|abidum|ăbīdum||||va-t'en donc|abidum|ăbīdum
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abiecte
LS|
GG|
GJ|
Ge|abiecte|abiectē|Adv.|nachlässig - niedrig, gemein - kleinmütig, entmutigt, mutlos - verächtlich
FG|
Lw|abiecte|abiectē|||adv.|dispiritedly, abjectly, lowly, meanly||||abiecte
YO|
PO|
WW||||
|abiectio
LS|
GG|
GJ|
Ge|abiectio|abiectio|ōnis, f.|das Wegwerfen, Abwerfen - die Entmutigung - die Demütigung, Verachtung
FG|
Lw|abiectio|abiectiō|ōnis|f||a casting down||||abiectio
YO|
PO|
WW||||
|abiectus
LS|
GG|
GJ|
Ge|abiectus|abiectus|a, um, PAdj.|nachlässig hingeworfen, wenig schwungvoll, prosaisch - niedrig, gemein - niedergebeugt, gedrückt, kleinmütig, verzagt, entmutigt, hoffnungslos - verächtlich, verworfen
FG|
Lw|abiectus|abiectus|a, um||adj.|low, crouching, dying, low, common, without elevation, low, common, mean, Cast down, dispirited, despondent, as a gift to Brutus in his distress, Contemptible, vile, low||||abiectus
YO|
PO|
WW||||
|abietalis
LS|
GG|
GJ|
Ge|abietalis|abietālis||
FG|
Lw|
YO|
PO|
WW||||
|abigail
LS|
GG|
GJ|Abigail|Abigail|indecl. f.|Abigaïl (femme de David).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abiicio
LS|
GG|
GJ|
Ge|
FG|
Lw|abiicio|abiiciō|see abicio.|||Ō||||abiicio
YO|
PO|
WW||||
|abila
LS|
GG|Abila|Abĭla|ae|f.||ville de Syrie / montagne de Mauritanie|Abila|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abileni
LS|
GG|Abileni|Abĭlēni|ōrum|m.||habitants d'Abila|Abileni|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abimelech
LS|
GG|Abimelech|Abimelech|indecl.|m.||indécl., nom de plusieurs rois|Abimelech|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abin
LS|
GG|abin|ăbin||||v. abeo|abin|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abin'
LS|
GG|
GJ|
Ge|
FG|
Lw|abin'|abin'|see abeo.|||LY||||abin'
YO|
PO|
WW||||
|abinvicem
LS|
GG|abinvicem|ăbinvĭcem||||invicem|abinvicem|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abiron
LS|
GG|
GJ|Abiron|Abiron|indecl. m.|Abiron (lévite qui se révolta contre Moïse).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abistinc
LS|
GG|abistinc|ăbistinc||||istinc|abistinc|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abitacus
LS|
GG|Abitacus|Abītācus||||v. Avitacus.|Abitacus|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abitinae
LS|
GG|Abitinae|Abitinae|ārum|f.|subst.|ville d'Afrique|Abitinae|Abitinae
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abitinensis
LS|
GG|Abitinensis|Abitinensis|e||adj.|d'Abitinae|Abitinae|-nensis
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abiudico
LS|
GG|
GJ|
Ge|abiudico|abiūdico|Avī, Atum, Are|etwas aberkennen, absprechen
FG|
Lw|abiudico|ab-iūdicō|āvī, ātus, āre, of a judge or tribunal|||to give judgment against, deprive by a judicial decision, adjudge away:||||abiudico
YO|
PO|
WW||||
|abiugo
LS|
GG|
GJ|
Ge|abiugo|abiugo|āre|entfernen
FG|
Lw|
YO|
PO|
WW||||
|abiunctum
LS|
GG|
GJ|
Ge|abiunctum|abiūnctum|ī, n.|die kurze (konzise) Ausdrucksweise
FG|
Lw|
YO|
PO|
WW||||
|abiungo
LS|
GG|
GJ|
Ge|abiungo|abiungo|iūnxī, iūnctum, ere, I)|abspannen - trennen, entfernen - trennen , entfernen
FG|
Lw|abiungo|ab-iungō|iūnxī, iūnctus, ere|||to unyoke, loose from harness:||||abiungo
YO|
PO|
WW||||
|abiuratio
LS|
GG|
GJ|
Ge|abiuratio|abiūrātio|ōnis, f.|das Abschwören
FG|
Lw|
YO|
PO|
WW||||
|abiurator
LS|
GG|
GJ|
Ge|abiurator|abiūrātor|ōris, m.|der Abschwörer
FG|
Lw|
YO|
PO|
WW||||
|abiurgo
LS|
GG|
GJ|
Ge|abiurgo|abiūrgo|ātum, Are|scheltend absprechen, verweigern
FG|
Lw|
YO|
PO|
WW||||
|abiuro
LS|
GG|
GJ|
Ge|abiuro|abiūro|Avī, Atum, Are|eidlich ableugnen, abschwören
FG|
Lw|abiuro|ab-iūrō|āvī, ātus, āre|||to deny on oath, abjure:||||abiuro
YO|
PO|
WW||||
|abivi
LS|
GG|abivi|ăbīvi||||v. abeo|abivi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abjudicativus
LS|abjudicativus|abjūdĭcātīvus|a, um||adj.|negative|abjudicativus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abjugassere
LS|
GG|abjugassere|abjŭgassĕre||||v. abjugo|abjugassere|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abjurassit
LS|
GG|abjurassit|abjūrassit||||v. abjuro|abjurassit|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abjurator
LS|
GG|abjurator|abjūrātŏr|ōris|m.||qui nie un dépôt avec parjure|abjurator|
GJ|
Ge|abiurator|abiūrātor|ōris, m.|der Abschwörer
FG|
Lw|
YO|
PO|
WW||||
|ablactatus
LS|
GG|ablactatus|ablactātus|a, um||part.|part. de ablacto.|ablactatus|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|ablacuo
LS|
GG|ablacuo|ablăcŭo||||v. ablaqueo|ablacuo|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW|||ablacuo, ablacuavi|ablacuo, ablacuatum
|ablesco
LS|
GG|
GJ|
Ge|
FG|ablesco|ablesco ere evi, intransitif, dépérir, se perdre ; (figuré) se faner.
Lw|
YO|
PO|
WW||||
|abligurio
LS|abligurio|ablĭgurio|īvi, ītum, 4||v. a.|To lick away, waste, spend in luxurious indulgence, obligaverunt|abligurrio|(
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW|||abligurio, abliguri(v)i|abligurio, abliguritum
|abnobadiana
LS|AbnobaDiana|AbnŏbaDiana|ae|f.||the goddess of this mountain|Abnoba|or simply 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abnodatus
LS|
GG|abnodatus|abnōdātus|a, um||part.|part. de abnodo.|abnodatus|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abnutivum
LS|abnutivum|abnūtīvum|i|n.||a denying, refusal, Abnutivum|abnutivus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abobriga
LS|
GG|Abobriga|Abobriga|ae|f.||ville de Tarraconnaise|Abobriga|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aboccis
LS|
GG|
GJ|Aboccis|Aboccis|is, f.|Aboccis (ville d'Ethiopie).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aboedus
LS|Aboedus|Aboedus||f.||a town in Mysia, on the narrowest point of the Hellespont, opposite Sestos, Aidos, Avido|Abydus|), 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aboloes
LS|aboloes|aboloes|||||aboloes|for ab illis; antiqui enim litteram non geminabant, Paul. ex 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aboriense
LS|
GG|Aboriense|Aboriense oppidum||||ville d'Afrique|Aboriense oppidum|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abracura
LS|
GG|Abracura|Abrăcūra||||v. Habracura.|Abracura|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrahameus
LS|Abrahameus|Abrāhămēus|a, um||adj.|belonging to Abraham|Abraham|or 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrahamides
LS|Abrahamides|Abrāhămĭdes|ae|m.||a descendant of Abraham|Abraham|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abram
LS|Abram|Ābram|ae|m.||Abraham|Abraham|or 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrameus
LS|Abrameus|Abrāmēus|a, um||adj.|belonging to Abraham|Abraham|or 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abramius
LS|
GG|Abramius|Abrāmĭus|a, um|||relatif à Abraham|Abramius|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abraxares
LS|
GG|Abraxares|Abraxarēs|indecl.|m.||ind., nom d'h.|Abraxares|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrelinquo
LS|
GG|abrelinquo|abrĕlinquo|līqui, ĕre||tr.|tr., laisser|abrelinquo|abrĕlinquo
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abretteni
LS|
GG|Abretteni|Abrettēni|ōrum|m.||habitants de l'Abrettène [Mysie]|Abretteni|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrincateni
LS|
GG|Abrincateni|Abrincatēni|ōrum|m.|subst.|les Abrincates [auj. Avranches]|Abrincates|Abrincatēni
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrincatui
LS|
GG|Abrincatui|Abrincatui|ōrum|m.|subst.|les Abrincates [auj. Avranches]|Abrincates|Abrincatui
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrogans
LS|
GG|abrogans|abrŏgans|tis|||humble|abrogans|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrogata
LS|
GG|abrogata|abrogata||n. pl.||des choses abolies|abrogo|abrogata
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abrumus
LS|
GG|
GJ|abrumus|abrūmus|a, um [ab + ruma]|Varr. sevré.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absalon
LS|
GG|
GJ|Absalon|Absālōn|m. indecl.|Absalon (fils de David).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absarrum
LS|
GG|Absarrum|Absarrum|i|n.|subst.|fleuve de Colchide|Absarrum|Absarrum
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absarum
LS|
GG|
GJ|Absarum|Absarum|i, n.|l'Absarus (fleuve de Colchide).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abscisse
LS|
GG|
GJ|
Ge|abscisse|abscissē||
FG|
Lw|
YO|
PO|
WW||||
|abscondidi
LS|
GG|abscondidi|abscondĭdi||||pf. de abscondo.|abscondi|abscondĭdi
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absconditto
LS|
GG|
GJ|
Ge|absconditto|absconditto|ōnis, m.|das Sich-Verbergen, Sich-Verstecken
FG|
Lw|
YO|
PO|
WW||||
|absdo
LS|
GG|
GJ|
Ge|absdo|absdo|didī, dare|weggeben
FG|
Lw|
YO|
PO|
WW||||
|absentio
LS|
GG|absentio|absentĭo|āre||intr.|int., être absent|absentio|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absigno
LS|
GG|
GJ|
Ge|absigno|absīgno||
FG|
Lw|
YO|
PO|
WW||||
|absinthiatum
LS|absinthiatum|absinthĭātum||||wormwood-wine|absinthiatus|sc. vinum, 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absolesco
LS|
GG|
GJ|absolesco|absŏlesco|ĕre|- intr. - Tert. tomber en désuétude.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absolutorium
LS|absolutorium|absŏlūtōrĭum|ii|n.|||absolutorius|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absp-
LS|
GG|
GJ|
Ge|
FG|absp-|absp-, voir asp-
Lw|
YO|
PO|
WW||||
|abspello
LS|
GG|
GJ|abspello|abspello|ĕre, puli, pulsum|- tr. - chasser, repousser, éloigner, écarter, bannir.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absporto
LS|
GG|
GJ|absporto|absporto|āre, āvi, ātum|- tr. - 1 - emporter, transporter [d'un endroit à un autre]. 2 - emmener [par bateau].
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abstergo
LS|
GG|abstergo|abstergo||||v. abstergeo|abstergo|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW|||abstergo, abstersi|abstergo, abstersum
|abstraxe
LS|
GG|abstraxe|abstraxĕ||||v. abstraho|abstraxe|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abstulas
LS|
GG|abstulas|abstŭlās||||v. aufero|abstulas|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absuetudo
LS|absuetudo|absuētūdo|ĭnis||||absuetudo|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|absyrtos
LS|
GG|
GJ|
Ge|absyrtos|absyrtos|ī, m.|
FG|
Lw|
YO|
PO|
WW||||
|abudiacum
LS|
GG|Abudiacum|Abudiacum||||v. Abodiacum.|Abudiacum|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abudius
LS|
GG|Abudius|Abudius||||nom de famille|Abudius|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abultra
LS|
GG|
GJ|
Ge|abultra|abultrā||
FG|
Lw|
YO|
PO|
WW||||
|abundatura
LS|
GG|
GJ|abundatura|ăbundātūra|ae, f.|Tert. abondance.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aburas
LS|
GG|Aburas|Aburas||||v. Abora.|Aburas|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abveho
LS|abveho|abvĕho|vexi, vectum, 3||v. a.|to carry off, away, to bear off, Pl., La., acc., Pass., to be carried away, to ride away, to depart|aveho|(in MSS. 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abverto
LS|abverto|abverto|ti, sum, 3||v. a.|to turn, away from a place, to avert, turn off, remove|averto|(arch. 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW|||abverto, abverti|abverto, abversum
|abydeni
LS|Abydeni|Ăbȳdēni||||the inhabitants of Abydus|Abydus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|academice
LS|Academice|Ăcădēmĭcē|ēs|||Academica, the Academics|Academice|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acadera
LS|
GG|
GJ|Acadera|Acadera|ōrum, n.|Curt. Acadéra (ville de l'Inde).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acalander
LS|
GG|Acalander|Acalander||||fleuve de Lucanie|Acalandrus|-der
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acalandrum
LS|
GG|
GJ|Acalandrum|Acalandrum|flumen, n.|Plin. l'Acalandre (fleuve de Lucanie).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acalandrus
LS|
GG|Acalandrus|Acalandrus||||fleuve de Lucanie|Acalandrus|Acalandrus
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acampsis
LS|
GG|
GJ|Acampsis|Acampsis|is, m.|Plin. l'Acampsis (fleuve de Colchide).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acanthicemastiche
LS|acanthicemastiche|ăcanthĭcēmastĭchē||||the juice of the plant|acanthice|Err :520
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acanus
LS|
GG|
GJ|
Ge|acanus|acanus|ī, m.|die Krebsdistel
FG|
Lw|
YO|
PO|
WW||||
|acarna
LS|
GG|acarna|acarna||||v. acharne.|acarna|acarna
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acarnanes
LS|
GG|
GJ|
Ge|acarnanes|acarnānes|um|die Akarnanier - der Akarnanier - akarnanisch, in - aus Akarnanien - Akarnanien - akarnanisch - akarnanisch
FG|
Lw|
YO|
PO|
WW||||
|acarnanus
LS|
GG|Acarnanus|Acarnānus|a, um||adj.||Acarnanicus|-nānus
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acatalexis
LS|
GG|
GJ|
Ge|acatalexis|acatalēxis||
FG|
Lw|
YO|
PO|
WW||||
|acaunensis
LS|
GG|Acaunensis|Acaunensis|e||adj.|d'Acaunus|Acaunensis|Acaunensis
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acauni
LS|
GG|Acauni|Acauni|ōrum|m.|subst.|habitants d'Acaunus|Acaunus|Acauni
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acbatana
LS|
GG|Acbatana|Acbatana||||c. Ecbatana.|Acbatana|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accantus
LS|accantus|accantus|ūs|m.|||accantus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accedenter
LS|accedenter|accēdenter|||adv.|nearly|accedenter|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accedentia
LS|
GG|accedentia|accēdentĭa|ae|f.||action d'arriver à tel, tel état [en parlant de poissons]|accedentia|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accendones
LS|
GG|accendones|accendōnes|um|m.||sorte de gladiateurs|accendones|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accepte
LS|accepte|accepte|||||accipio|does not occur.
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accepti
LS|
GG|accepti|accepti lātĭo|ōnis|f.|subst.|acceptilation, action de porter comme reçu [décharge, quittance]|acceptilatio|accepti lātĭo
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accers
LS|
GG|accers|accers||||v. arcess-.|accers-|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accers-
LS|
GG|
GJ|
Ge|
FG|accers-|accers-, voir arcess-.
Lw|
YO|
PO|
WW||||
|accessti
LS|
GG|accessti|accessti||||v. accedo|accessti|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accidenter
LS|
GG|accidenter|accĭdentĕr|||adv.|accidentellement|accidentaliter|accĭdentĕr
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accienses
LS|
GG|Accienses|Accienses||||peuple de l'ancien Latium|Accienses|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accipitrarius
LS|
GG|
GJ|accipitrarius|accĭpĭtrārĭus|ĭi, m.|fauconnier.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acclamito
LS|acclamito|acclāmĭto|āre||||acclamito|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accubitorius
LS|accubitorius|accŭbĭtōrĭus|a, um||adj.|pertaining to reclining|accubitorius|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accumbitorium
LS|
GG|
GJ|accumbitorium|accumbĭtōrĭum|ĭi, n.|c. accubitorium.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|accuratim
LS|
GG|
GJ|
Ge|accuratim|accūrātim||
FG|
Lw|
YO|
PO|
WW||||
|acenteta
LS|acenteta|ăcentēta|ōrum|n.|||acentetus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acerbatus
LS|
GG|
