E4|arrisor|4|0|10*
E4|arrodo|5|0|10*
E4|arrogatio|4|0|10*
E4|arrogator|4|0|10*
E4|arrogatus|2|0|10*
E4|arroro|5|0|10*
E4|arrosor|4|0|10*
E4|arrosus|3|0|10*
E4|arrotans|5|0|10*
E4|arruo|3|0|10*
E4|ascendens|3|0|10*
E4|ascensio|7|0|10*
E4|ascensor|4|0|10*
E4|ascripticius|5|0|10*
E4|ascriptio|5|0|10*
E4|ascriptivus|2|0|10*
E4|ascriptor|5|0|10*
E4|ascriptus|2|0|10*
E4|aspectabilis|7|0|10*
E4|aspectamen|3|0|10*
E4|aspectio|4|0|10*
E4|aspiramen|4|0|10*
E4|aspiramentum|3|0|10*
E4|aspiratio|7|0|10*
E4|aspirativus|3|0|10*
E4|aspiratus|3|0|10*
E4|aspuo|5|0|10*
E4|assaluto|2|0|10*
E4|assecla|4|0|10*
E4|assectatus|2|0|10*
E4|assecue|3|0|10*
E4|assecutio|3|0|10*
E4|assecutor|4|0|10*
E4|assecutus|2|0|10*
E4|assedo|4|0|10*
E4|assellatio|2|0|10*
E4|assellor|4|0|10*
E4|assenesco|4|0|10*
E4|assensor|5|0|10*
E4|assentaneus|3|0|10*
E4|assentatio|5|0|10*
E4|assentatiuncula|4|0|10*
E4|assentator|4|0|10*
E4|assentatorie|4|0|10*
E4|assentatrix|4|0|10*
E4|assentiae|2|0|10*
E4|assequela|3|0|10*
E4|assertio|3|0|10*
E4|assertor|4|0|10*
E4|assertorius|4|0|10*
E4|assertrix|3|0|10*
E4|assertum|4|0|10*
E4|asservatus|2|0|10*
E4|asservio|5|0|10*
E4|assessio|4|0|10*
E4|assessor|5|0|10*
E4|assessorius|4|0|10*
E4|assessura|4|0|10*
E4|assestrix|4|0|10*
E4|asseverans|2|0|10*
E4|asseveranter|4|0|10*
E4|asseverate|3|0|10*
E4|asseverativus|2|0|10*
E4|assibilo|5|0|10*
E4|assiccesco|5|0|10*
E4|assicco|4|0|10*
E4|assidelae|3|0|10*
E4|assido|6|0|10*
E4|assignatio|5|0|10*
E4|assignator|4|0|10*
E4|assignatus|2|0|10*
E4|assignificatio|3|0|10*
E4|assignifico|5|0|10*
E4|assimilatio|2|0|10*
E4|assimilatus|2|0|10*
E4|assimilis|6|0|10*
E4|assimiliter|3|0|10*
E4|assimilo|3|0|10*
E4|assimulanter|3|0|10*
E4|assimulaticius|4|0|10*
E4|assimulatio|3|0|10*
E4|assimulativus|2|0|10*
E4|assimulator|3|0|10*
E4|assimulatus|3|0|10*
E4|assistrix|3|0|10*
E4|assitus|4|0|10*
E4|associatus|2|0|10*
E4|associetas|3|0|10*
E4|associo|5|0|10*
E4|associus|3|0|10*
E4|assolido|2|0|10*
E4|assolo|5|0|10*
E4|assonatio|2|0|10*
E4|assuctus|2|0|10*
E4|assudasco|2|0|10*
E4|assudesco|3|0|10*
E4|assuetus|5|0|10*
E4|assugo|4|0|10*
E4|assultim|2|0|10*
E4|assumentum|3|0|10*
E4|assumptio|5|0|10*
E4|assumptivus|4|0|10*
E4|assumptor|3|0|10*
E4|assumptrix|2|0|10*
E4|assuo|6|0|10*
E4|assurrexi|3|0|10*
E4|assuspirans|2|0|10*
E4|assuspiro|4|0|10*
E4|asterno|7|0|10*
E4|astipulatio|3|0|10*
E4|astipulator|4|0|10*
E4|astipulatus|3|0|10*
E4|astipulor|3|0|10*
E4|astituo|6|0|10*
E4|astrangulo|4|0|10*
E4|astricte|5|0|10*
E4|astrictio|4|0|10*
E4|astrictorius|3|0|10*
E4|astrictus|5|0|10*
E4|astridens|2|0|10*
E4|astrido|2|0|10*
E4|astructio|3|0|10*
E4|astructor|2|0|10*
E4|attamino|5|0|10*
E4|attegro|3|0|10*
E4|attemperate|5|0|10*
E4|attempero|5|0|10*
E4|attempto|4|0|10*
E4|attentatio|4|0|10*
E4|attentatus|2|0|10*
E4|attentio|6|0|10*
E4|attento|7|0|10*
E4|attenuate|5|0|10*
E4|attenuatio|5|0|10*
E4|attenuatus|5|0|10*
E4|attenuo|7|0|10*
E4|attermino|5|0|10*
E4|atterraneus|3|0|10*
E4|attertiarius|3|0|10*
E4|attertiatus|4|0|10*
E4|attestatio|4|0|10*
E4|attestator|2|0|10*
E4|attestor|5|0|10*
E4|attigo|4|0|10*
E4|attillo|5|0|10*
E4|attinae|4|0|10*
E4|attinguo|2|0|10*
E4|attitulatio|2|0|10*
E4|attitulo|5|0|10*
E4|attolero|5|0|10*
E4|attollentia|2|0|10*
E4|attondeo|7|0|10*
E4|attonite|3|0|10*
E4|attono|7|0|10*
E4|attonsio|2|0|10*
E4|attonsus|3|0|10*
E4|attorqueo|6|0|10*
E4|attorreo|4|0|10*
E4|attractio|4|0|10*
E4|attractivus|3|0|10*
E4|attrectatio|4|0|10*
E4|attremo|4|0|10*
E4|attrepido|5|0|10*
E4|attributio|6|0|10*
E4|attributor|2|0|10*
E4|attributum|5|0|10*
E4|attributus|3|0|10*
E4|attritio|4|0|10*
E4|attropo|2|0|10*
E4|attubernalis|4|0|10*
E4|attueor|2|0|10*
E4|attulo|4|0|10*
E4|attumulo|3|0|10*
E4|atturatio|2|0|10*
E4|collabasco|4|0|10*
E4|collabefacto|5|0|10*
E4|collabefio|7|0|10*
E4|collabello|5|0|10*
E4|collaboro|5|0|10*
E4|collaceratus|5|0|10*
E4|collacrimatio|5|0|10*
E4|collactanea|2|0|10*
E4|collactaneus|4|0|10*
E4|collactea|2|0|10*
E4|collacteus|3|0|10*
E4|collaetor|4|0|10*
E4|collaevo|2|0|10*
E4|collapsio|4|0|10*
E4|collapsus|4|0|10*
E4|collatero|5|0|10*
E4|collaticius|4|0|10*
E4|collatitius|2|0|10*
E4|collativum|3|0|10*
E4|collativus|4|0|10*
E4|collatro|6|0|10*
E4|collaudabilis|5|0|10*
E4|collaudatio|6|0|10*
E4|collaudator|4|0|10*
E4|collaxo|5|0|10*
E4|collecta|5|0|10*
E4|collectaculum|4|0|10*
E4|collectaneus|5|0|10*
E4|collectarius|4|0|10*
E4|collecte|4|0|10*
E4|collecticius|5|0|10*
E4|collectim|4|0|10*
E4|collectitius|2|0|10*
E4|collectivus|4|0|10*
E4|collector|4|0|10*
E4|collegatarius|4|0|10*
E4|collegialis|5|0|10*
E4|collegiarius|3|0|10*
E4|collegiatus|4|0|10*
E4|colleprosus|4|0|10*
E4|colliberta|4|0|10*
E4|collibertus|5|0|10*
E4|collibet|4|0|10*
E4|collibratio|2|0|10*
E4|collibro|5|0|10*
E4|colliciae|4|0|10*
E4|colliciares|2|0|10*
E4|colliciaris|3|0|10*
E4|collicio|2|0|10*
E4|colligate|3|0|10*
E4|colligatio|5|0|10*
E4|collimitaneus|4|0|10*
E4|collimitium|4|0|10*
E4|collimito|4|0|10*
E4|collimitor|3|0|10*
E4|collineo|6|0|10*
E4|collino|6|0|10*
E4|colliquefactus|4|0|10*
E4|colliquesco|5|0|10*
E4|colliquiae|3|0|10*
E4|collisio|4|0|10*
E4|collitus|3|0|10*
E4|collocatus|3|0|10*
E4|collocupleto|5|0|10*
E4|collocutio|6|0|10*
E4|collocutor|4|0|10*
E4|collubet|2|0|10*
E4|colluco|5|0|10*
E4|colluctatio|5|0|10*
E4|colluctator|4|0|10*
E4|colluctor|5|0|10*
E4|colludium|4|0|10*
E4|colludo|7|0|10*
E4|collugeo|5|0|10*
E4|collumino|5|0|10*
E4|colluo|7|0|10*
E4|collurchinatio|3|0|10*
E4|collurcinatio|3|0|10*
E4|collusio|6|0|10*
E4|collusor|6|0|10*
E4|collusorie|4|0|10*
E4|collutio|4|0|10*
E4|collutus|4|0|10*
E4|colluvio|6|0|10*
E4|colluvium|4|0|10*
E4|commalaxo|5|0|10*
E4|commanduco|5|0|10*
E4|commemorabilis|7|0|10*
E4|commemoramentum|4|0|10*
E4|commercor|6|0|10*
E4|commereor|4|0|10*
E4|commetior|6|0|10*
E4|commigro|7|0|10*
E4|commitigo|6|0|10*
E4|commolenda|3|0|10*
E4|commolior|5|0|10*
E4|commonefacio|8|0|10*
E4|commonstro|8|0|10*
E4|commorior|6|0|10*
E4|compaciscor|4|0|10*
E4|compactum|6|0|10*
E4|comparco|6|0|10*
E4|compensatio|6|0|10*
E4|comperior|5|0|10*
E4|complexio|7|0|10*
E4|compluriens|4|0|10*
E4|complusculi|5|0|10*
E4|comportatio|4|0|10*
E4|composite|6|0|10*
E4|compositio|7|0|10*
E4|compositor|7|0|10*
E4|compositum|2|0|10*
E4|compotio|5|0|10*
E4|compotrix|5|0|10*
E4|comprecor|7|0|10*
E4|comprehensibilis|7|0|10*
E4|comprehensio|7|0|10*
E4|compressor|4|0|10*
E4|compromitto|7|0|10*
E4|compungo|8|0|10*
E4|computresco|6|0|10*
E4|corrado|6|0|10*
E4|corrasus|3|0|10*
E4|corrationalitas|4|0|10*
E4|correctio|7|0|10*
E4|corrector|7|0|10*
E4|correctura|4|0|10*
E4|correctus|6|0|10*
E4|correcumbens|4|0|10*
E4|corregno|5|0|10*
E4|correpo|8|0|10*
E4|correpte|5|0|10*
E4|correptio|5|0|10*
E4|correptor|5|0|10*
E4|correptus|5|0|10*
E4|corresupinatus|4|0|10*
E4|corresuscito|5|0|10*
E4|correus|4|0|10*
E4|corrideo|5|0|10*
E4|corrigia|5|0|10*
E4|corrivalis|4|0|10*
E4|corrivatio|4|0|10*
E4|corrivium|4|0|10*
E4|corroboramentum|4|0|10*
E4|corrodo|7|0|10*
E4|corrogatio|4|0|10*
E4|corrosus|4|0|10*
E4|corrotundo|6|0|10*
E4|corruda|4|0|10*
E4|corrudis|2|0|10*
E4|corrugis|5|0|10*
E4|corrugus|4|0|10*
E4|corrupte|6|0|10*
E4|corruptibilis|5|0|10*
E4|corruptibilitas|4|0|10*
E4|corruptivus|4|0|10*
E4|corruptorius|4|0|10*
E4|corruptrix|7|0|10*
E4|corruptus|6|0|10*
E4|corruspor|4|0|10*
E4|exacrifico|2|0|10*
E4|exaevio|2|0|10*
E4|exanguinatus|2|0|10*
E4|exanio|3|0|10*
E4|exaturo|2|0|10*
E4|excalpo|2|0|10*
E4|excensio|2|0|10*
E4|excissatus|3|0|10*
E4|excreabilis|2|0|10*
E4|excreatio|2|0|10*
E4|excreatus|2|0|10*
E4|excreo|3|0|10*
E4|exculpo|4|0|10*
E4|execo|5|0|10*
E4|execrabilitas|2|0|10*
E4|execramentum|2|0|10*
E4|executus|2|0|10*
E4|exensus|2|0|10*
E4|exequens|2|0|10*
E4|exequialis|3|0|10*
E4|exequior|2|0|10*
E4|exercio|3|0|10*
E4|exerte|2|0|10*
E4|exerto|4|0|10*
E4|exiccesco|2|0|10*
E4|exicco|4|0|10*
E4|exico|5|0|10*
E4|exigno|2|0|10*
E4|existentia|2|0|10*
E4|existentialis|3|0|10*
E4|existentialitas|2|0|10*
E4|exoletus|5|0|10*
E4|exolo|2|0|10*
E4|exomnis|2|0|10*
E4|exorbeo|3|0|10*
E4|exordesco|2|0|10*
E4|expersus|2|0|10*
E4|expiratio|2|0|10*
E4|explendesco|3|0|10*
E4|expoliatio|3|0|10*
E4|expretus|3|0|10*
E4|expuitio|2|0|10*
E4|expumo|2|0|10*
E4|extantia|2|0|10*
E4|extasis|3|0|10*
E4|externatus|3|0|10*
E4|externo|7|0|10*
E4|extillo|3|0|10*
E4|extimulo|5|0|10*
E4|extirpatio|2|0|10*
E4|extirpator|2|0|10*
E4|extirpo|3|0|10*
E4|extructus|2|0|10*
E4|exuccus|3|0|10*
E4|exucidus|2|0|10*
E4|exuco|2|0|10*
E4|exuctus|2|0|10*
E4|exudatio|2|0|10*
E4|exudo|5|0|10*
E4|exufflator|2|0|10*
E4|exufflo|2|0|10*
E4|exugeo|2|0|10*
E4|exugo|3|0|10*
E4|exularis|2|0|10*
E4|exulatio|2|0|10*
E4|exulator|2|0|10*
E4|exulatus|2|0|10*
E4|exulor|2|0|10*
E4|exultabundus|2|0|10*
E4|exultans|2|0|10*
E4|exultanter|2|0|10*
E4|exultantia|2|0|10*
E4|exultatio|3|0|10*
E4|exultativus|2|0|10*
E4|exultim|3|0|10*
E4|exuperabilis|4|0|10*
E4|exuperans|2|0|10*
E4|exuperatio|2|0|10*
E4|exuperatorius|2|0|10*
E4|exuperius|2|0|10*
E4|exupero|6|0|10*
E4|exurdo|3|0|10*
E4|exuscitatio|2|0|10*
E4|exuscito|2|0|10*
E4|illabefactus|5|0|10*
E4|illaboratus|5|0|10*
E4|illaboro|6|0|10*
E4|illacerabilis|4|0|10*
E4|illacessitus|5|0|10*
E4|illacrimabilis|7|0|10*
E4|illacrimor|5|0|10*
E4|illacrimosus|3|0|10*
E4|illaedo|2|0|10*
E4|illaesibilis|4|0|10*
E4|illaetabilis|7|0|10*
E4|illamentatus|4|0|10*
E4|illaqueatus|4|0|10*
E4|illaqueo|7|0|10*
E4|illargio|3|0|10*
E4|illatabilis|4|0|10*
E4|illatebro|4|0|10*
E4|illatio|4|0|10*
E4|illativus|4|0|10*
E4|illator|3|0|10*
E4|illatrix|3|0|10*
E4|illatro|4|0|10*
E4|illatus|4|0|10*
E4|illaudabilis|5|0|10*
E4|illaudandus|3|0|10*
E4|illaudatus|5|0|10*
E4|illautus|3|0|10*
E4|illecebro|4|0|10*
E4|illecebrosus|4|0|10*
E4|illectamentum|4|0|10*
E4|illectatio|4|0|10*
E4|illectio|3|0|10*
E4|illecto|5|0|10*
E4|illegitime|3|0|10*
E4|illegitimus|4|0|10*
E4|illepide|5|0|10*
E4|illepidus|6|0|10*
E4|illevi|2|0|10*
E4|illevigatus|3|0|10*
E4|illexe|2|0|10*
E4|illibabilis|4|0|10*
E4|illibate|2|0|10*
E4|illiberalis|7|0|10*
E4|illiberalitas|4|0|10*
E4|illiberaliter|5|0|10*
E4|illicibilis|4|0|10*
E4|illicitatio|3|0|10*
E4|illicitator|5|0|10*
E4|illicite|4|0|10*
E4|illicium|4|0|10*
E4|illigamentum|3|0|10*
E4|illigatio|4|0|10*
E4|illigatus|3|0|10*
E4|illimatus|2|0|10*
E4|illimo|2|0|10*
E4|illinimentum|4|0|10*
E4|illinio|4|0|10*
E4|illiquefactus|5|0|10*
E4|illiquor|4|0|10*
E4|illisi|3|0|10*
E4|illisio|4|0|10*
E4|illitio|2|0|10*
E4|illitteratus|4|0|10*
E4|illocabilis|4|0|10*
E4|illocalis|3|0|10*
E4|illocalitas|3|0|10*
E4|illocaliter|3|0|10*
E4|illotus|5|0|10*
E4|illubrico|3|0|10*
E4|illuceo|5|0|10*
E4|illuctans|3|0|10*
E4|illucubratus|4|0|10*
E4|illuculasco|4|0|10*
E4|illudia|3|0|10*
E4|illudio|4|0|10*
E4|illuminabilis|2|0|10*
E4|illuminate|4|0|10*
E4|illuminatio|4|0|10*
E4|illuminator|4|0|10*
E4|illuminatus|4|0|10*
E4|illuminus|4|0|10*
E4|illusio|4|0|10*
E4|illusor|4|0|10*
E4|illusorius|4|0|10*
E4|illustramentum|4|0|10*
E4|illustratio|4|0|10*
E4|illustrator|4|0|10*
E4|illustrius|4|0|10*
E4|illusus|4|0|10*
E4|illutibarbus|4|0|10*
E4|illutilis|4|0|10*
E4|illutus|4|0|10*
E4|illuvio|2|0|10*
E4|illuviosus|3|0|10*
E4|illuxi|3|0|10*
E4|imbibo|8|0|10*
E4|imbito|4|0|10*
E4|imbonitas|4|0|10*
E4|imbracteo|4|0|10*
E4|immaculabilis|5|0|10*
E4|immaculatus|4|0|10*
E4|immaculo|4|0|10*
E4|immaneo|4|0|10*
E4|immanifestus|4|0|10*
E4|immansuetus|7|0|10*
E4|immarcescibilis|5|0|10*
E4|immedicabilis|8|0|10*
E4|immedicatus|3|0|10*
E4|immeditatus|4|0|10*
E4|immeio|4|0|10*
E4|immemorabilis|6|0|10*
E4|immemoratio|4|0|10*
E4|immemoratus|6|0|10*
E4|immensitas|6|0|10*
E4|immensurabilis|5|0|10*
E4|immensuratus|3|0|10*
E4|immeo|4|0|10*
E4|immerens|8|0|10*
E4|immerenter|3|0|10*
E4|immergo|8|0|10*
E4|immeritum|2|0|10*
E4|immersabilis|7|0|10*
E4|immersio|4|0|10*
E4|immetatus|5|0|10*
E4|imminentia|4|0|10*
E4|imminutio|6|0|10*
E4|immiserabilis|6|0|10*
E4|immisericordia|4|0|10*
E4|immisericors|7|0|10*
E4|immissarium|4|0|10*
E4|immissio|6|0|10*
E4|immitigabilis|4|0|10*
E4|immixtus|6|0|10*
E4|immobilitas|5|0|10*
E4|immoderantia|4|0|10*
E4|immoderatio|6|0|10*
E4|immodestus|6|0|10*
E4|immodulatus|5|0|10*
E4|immolaticius|4|0|10*
E4|immolatio|6|0|10*
E4|immolator|6|0|10*
E4|immolitus|6|0|10*
E4|immordeo|3|0|10*
E4|immorior|7|0|10*
E4|immortalitas|7|0|10*
E4|immortaliter|6|0|10*
E4|immortalitus|3|0|10*
E4|immortuus|4|0|10*
E4|immugio|8|0|10*
E4|immulgeo|6|0|10*
E4|immundabilis|4|0|10*
E4|immunditia|4|0|10*
E4|immunificus|3|0|10*
E4|immunio|7|0|10*
E4|immunitas|7|0|10*
E4|immunitus|7|0|10*
E4|immurmuro|8|0|10*
E4|immusicus|4|0|10*
E4|immutabilitas|6|0|10*
E4|immutatio|6|0|10*
E4|immutator|3|0|10*
E4|immutesco|5|0|10*
E4|immutilatus|4|0|10*
E4|impacatus|7|0|10*
E4|impactio|3|0|10*
E4|impaenitendus|4|0|10*
E4|impaenitens|3|0|10*
E4|impaenitentia|3|0|10*
E4|impages|4|0|10*
E4|impallesco|4|0|10*
E4|impalpebratio|4|0|10*
E4|imparatio|3|0|10*
E4|imparatus|7|0|10*
E4|imparilis|4|0|10*
E4|imparilitas|4|0|10*
E4|impartibilis|2|0|10*
E4|impartio|4|0|10*
E4|impascor|2|0|10*
E4|impassibilis|5|0|10*
E4|impassibilitas|3|0|10*
E4|impassibiliter|4|0|10*
E4|impastus|6|0|10*
E4|impatienter|6|0|10*
E4|impatientia|7|0|10*
E4|impausabilis|3|0|10*
E4|impavide|6|0|10*
E4|impeccabilis|3|0|10*
E4|impeccantia|4|0|10*
E4|impedatio|4|0|10*
E4|impedico|4|0|10*
E4|impeditio|6|0|10*
E4|impedito|4|0|10*
E4|impeditor|4|0|10*
E4|impedo|4|0|10*
E4|impendio|6|0|10*
E4|impendiosus|4|0|10*
E4|impendium|7|0|10*
E4|impenetrabilis|7|0|10*
E4|imperative|4|0|10*
E4|imperativus|4|0|10*
E4|imperatorie|4|0|10*
E4|imperatrix|6|0|10*
E4|imperceptus|5|0|10*
E4|imperco|5|0|10*
E4|impercussus|5|0|10*
E4|imperditus|6|0|10*
E4|imperfectio|4|0|10*
E4|imperfectus|7|0|10*
E4|imperfossus|5|0|10*
E4|imperfundies|4|0|10*
E4|imperiabiliter|3|0|10*
E4|imperialis|5|0|10*
E4|imperiose|4|0|10*
E4|imperite|6|0|10*
E4|imperitia|7|0|10*
E4|imperjuratus|5|0|10*
E4|impermissus|6|0|10*
E4|impermixtus|4|0|10*
E4|imperpetuus|4|0|10*
E4|imperscrutabilis|4|0|10*
E4|impersonalis|4|0|10*
E4|impersonativus|3|0|10*
E4|imperspicabilis|4|0|10*
E4|imperspicuus|4|0|10*
E4|impertilis|3|0|10*
E4|impertinens|3|0|10*
E4|impertitio|4|0|10*
E4|imperturbabilis|5|0|10*
E4|imperturbatio|4|0|10*
E4|imperturbatus|5|0|10*
E4|impervius|7|0|10*
E4|impetibilis|7|0|10*
E4|impetiginosus|4|0|10*
E4|impeto|6|0|10*
E4|impetratio|6|0|10*
E4|impetrativus|3|0|10*
E4|impetrator|4|0|10*
E4|impetuose|3|0|10*
E4|impexus|7|0|10*
E4|impiamentum|4|0|10*
E4|impico|3|0|10*
E4|impie|6|0|10*
E4|impietas|7|0|10*
E4|impigritas|6|0|10*
E4|impigritia|4|0|10*
E4|impilia|4|0|10*
E4|impinguo|5|0|10*
E4|impio|5|0|10*
E4|implacabilitas|5|0|10*
E4|implacatus|7|0|10*
E4|implacidus|5|0|10*
E4|implago|4|0|10*
E4|implano|5|0|10*
E4|implanus|4|0|10*
E4|implebilis|4|0|10*
E4|implecticus|4|0|10*
E4|implecto|5|0|10*
E4|implementum|4|0|10*
E4|impletio|4|0|10*
E4|impletus|5|0|10*
E4|implexio|4|0|10*
E4|implicamentum|4|0|10*
E4|implicatio|6|0|10*
E4|implicatura|4|0|10*
E4|implicatus|6|0|10*
E4|impliciscor|2|0|10*
E4|implicite|6|0|10*
E4|implicito|4|0|10*
E4|implicitus|6|0|10*
E4|implorabilis|4|0|10*
E4|imploratio|6|0|10*
E4|implumbo|4|0|10*
E4|implumis|7|0|10*
E4|implutus|3|0|10*
E4|impluviatus|3|0|10*
E4|impolite|6|0|10*
E4|impolitia|4|0|10*
E4|impolitus|6|0|10*
E4|impollutus|5|0|10*
E4|imporcitor|4|0|10*
E4|imporco|4|0|10*
E4|importabilis|4|0|10*
E4|importaticius|3|0|10*
E4|importune|6|0|10*
E4|importunus|7|0|10*
E4|importuosus|7|0|10*
E4|impos|6|0|10*
E4|impositicius|4|0|10*
E4|impositio|4|0|10*
E4|impositivus|2|0|10*
E4|impositor|4|0|10*
E4|impossibilis|5|0|10*
E4|impossibilitas|4|0|10*
E4|impostor|4|0|10*
E4|impostura|4|0|10*
E4|impostus|3|0|10*
E4|impotabilis|3|0|10*
E4|impotenter|5|0|10*
E4|impraegno|5|0|10*
E4|impraepedite|4|0|10*
E4|impraepeditus|4|0|10*
E4|impraeputiatus|4|0|10*
E4|impraescientia|4|0|10*
E4|impraesentiarum|6|0|10*
E4|impraestabilis|4|0|10*
E4|impransus|6|0|10*
E4|imprecatio|5|0|10*
E4|imprensibilis|5|0|10*
E4|impresse|4|0|10*
E4|impressio|7|0|10*
E4|impretiabilis|4|0|10*
E4|imprimis|7|0|10*
E4|imprincipaliter|4|0|10*
E4|improbabilis|5|0|10*
E4|improbatio|6|0|10*
E4|improbator|4|0|10*
E4|improbe|6|0|10*
E4|improbiter|4|0|10*
E4|improbito|4|0|10*
E4|improbulus|5|0|10*
E4|improcerus|5|0|10*
E4|improcreabilis|4|0|10*
E4|improfessus|4|0|10*
E4|impromiscus|4|0|10*
E4|imprope|4|0|10*
E4|improperanter|4|0|10*
